type,source,status,episodes,popularity,members,favorites,duration_min,year,genre_Action,genre_Adventure,genre_Avant Garde,genre_Award Winning,genre_Boys Love,genre_Comedy,genre_Drama,genre_Ecchi,genre_Erotica,genre_Fantasy,genre_Girls Love,genre_Gourmet,genre_Hentai,genre_Horror,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Slice of Life,genre_Sports,genre_Supernatural,genre_Suspense,mal_id,score,type_Movie,type_TV,source_4-koma manga,source_Book,source_Card game,source_Game,source_Light novel,source_Manga,source_Mixed media,source_Music,source_Novel,source_Original,source_Other,source_Picture book,source_Radio,source_Unknown,source_Visual novel,source_Web manga,source_Web novel,status_Currently Airing,status_Finished Airing
Movie,Unknown,Finished Airing,1.0,13588,1288,0,16,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17961,5.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,13295,1398,0,20,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17963,6.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,13971,1160,0,11,1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17965,5.85,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TV,Unknown,Finished Airing,51.0,12679,1680,0,24,2013,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17969,6.02,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TV,Manga,Finished Airing,12.0,1508,172278,207,23,2013,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,18001,6.7,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,2558,82932,254,24,2013,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18041,7.32,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,13.0,2930,66012,204,24,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18055,7.6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,1305,201543,311,24,2014,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18095,6.74,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Game,Finished Airing,43.0,3258,53797,103,23,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18097,6.65,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,4-koma manga,Finished Airing,12.0,4799,24617,7,3,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18099,6.59,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,13832,1209,0,52,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18109,5.48,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,25.0,223,877288,7736,25,2013,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18115,8.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,4-koma manga,Finished Airing,13.0,1146,231404,713,23,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18119,7.61,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,4210,33285,22,2,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18121,6.69,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,21.0,1061,248893,700,7,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18139,7.53,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,126,1215581,12147,24,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18153,7.72,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Other,Finished Airing,50.0,13851,1202,1,24,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18155,6.32,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,38.0,1090,242571,2296,24,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18179,7.92,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Visual novel,Finished Airing,13.0,1494,173520,2134,24,2013,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18195,8.17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TV,Other,Finished Airing,12.0,11496,2412,5,9,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18205,5.88,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
TV,Other,Finished Airing,6.0,15707,727,1,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18227,5.62,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,12.0,1391,187475,1223,23,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18229,7.28,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Unknown,Finished Airing,38.0,15677,732,0,5,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18241,6.01,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TV,Visual novel,Finished Airing,13.0,1034,257703,3377,23,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18245,7.59,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TV,Light novel,Finished Airing,12.0,618,407695,520,24,2013,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,18247,6.45,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,17586,489,0,10,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18271,5.58,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,16797,572,0,10,1982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18273,4.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TV,Light novel,Finished Airing,24.0,349,660330,2232,24,2013,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18277,7.01,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,12.0,2324,96896,198,24,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18295,7.25,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,16118,660,2,18,1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18305,5.37,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Movie,Original,Finished Airing,1.0,17312,514,0,11,1983,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18307,5.31,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Unknown,Finished Airing,227.0,13500,1322,0,1,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18365,5.45,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Movie,4-koma manga,Finished Airing,1.0,17210,525,0,35,1980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18377,5.69,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,4-koma manga,Finished Airing,37.0,11456,2438,5,3,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18391,6.71,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,3090,59813,94,24,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18411,7.15,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,4061,35741,43,47,2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18429,7.85,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Unknown,Finished Airing,26.0,14576,993,1,22,2003,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18447,6.11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TV,Manga,Finished Airing,13.0,3191,55938,124,24,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18465,7.42,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,16555,599,0,27,2011,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18489,5.62,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,16808,568,0,27,2012,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18491,5.63,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TV,Web manga,Finished Airing,12.0,3253,53881,120,23,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18495,6.76,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
TV,Manga,Finished Airing,13.0,1877,130213,442,23,2013,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18497,7.44,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,12.0,252,828013,9648,23,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18507,7.32,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Web manga,Finished Airing,13.0,3115,58577,109,4,2013,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18523,7.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Movie,Manga,Finished Airing,1.0,14396,1044,2,9,2000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18533,6.09,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,15542,757,1,51,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18591,6.12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Movie,Original,Finished Airing,1.0,1923,125965,1458,0,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18617,8.19,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,13661,1266,0,20,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18637,6.15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,278,775677,2629,23,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18671,7.55,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,826,318818,565,24,2013,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,18677,6.79,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,24.0,57,1798696,38722,24,2013,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18679,8.03,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,75.0,1030,258628,4820,24,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18689,8.11,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,12.0,8857,5390,9,2,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18755,5.86,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,16301,637,0,38,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18759,6.06,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Game,Finished Airing,12.0,2393,92140,157,24,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18767,6.08,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,25.0,7359,8530,14,24,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18771,6.4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,56.0,16890,560,1,12,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18819,5.94,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,14879,913,0,35,1991,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18827,5.95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TV,Manga,Finished Airing,52.0,10357,3374,1,24,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18845,6.71,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,1637,154739,970,24,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18893,7.33,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,20.0,125,1216407,10953,24,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18897,7.56,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,101.0,16814,569,1,25,2008,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18937,6.17,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Light novel,Finished Airing,1.0,2113,111624,116,30,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19021,7.39,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,12.0,3180,56411,161,24,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19023,6.97,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Other,Finished Airing,13.0,991,268198,2753,23,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19111,7.76,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,4095,35146,74,42,2014,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19115,7.65,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,13.0,2222,103622,223,24,2014,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19117,7.15,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,4-koma manga,Finished Airing,2.0,14336,1061,1,29,1988,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19121,5.4,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,14071,1133,0,34,1984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19135,5.65,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Visual novel,Finished Airing,12.0,1701,146612,187,23,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,19151,6.29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
TV,Game,Finished Airing,214.0,4037,36174,272,23,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19157,6.7,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,10.0,342,670010,2273,28,2014,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,19163,7.18,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,4-koma manga,Finished Airing,2.0,4971,22843,15,10,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19165,6.06,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,3240,54343,48,56,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,19191,7.46,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,3477,47862,34,58,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19193,7.33,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,3678,43540,22,59,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19195,7.41,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,10.0,9941,3860,2,4,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19207,5.31,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,15710,727,0,10,2008,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19209,5.28,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Book,Finished Airing,1.0,13210,1430,0,5,2007,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19213,4.68,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,13686,1255,0,4,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19219,5.4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,10.0,600,419566,1529,24,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19221,7.13,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,12953,1545,1,3,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19233,5.63,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Other,Finished Airing,12.0,4319,31240,58,23,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19257,6.24,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,13226,1424,2,20,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19271,6.34,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TV,Game,Finished Airing,93.0,1409,185561,662,23,2013,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19291,7.45,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Unknown,Finished Airing,25.0,14899,911,0,2,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19305,5.63,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TV,Manga,Finished Airing,12.0,1336,196241,255,4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19315,3.28,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,25.0,2624,79611,675,24,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19319,7.74,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,11.0,1657,152194,696,24,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19363,8.27,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,22.0,1818,135280,895,23,2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19365,6.88,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,11.0,3236,54482,47,22,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19367,6.41,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,689,376183,917,24,2013,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19369,7.16,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,13.0,2078,114604,355,4,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19383,6.99,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,955,276061,1065,23,2014,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19429,6.59,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,1475,176052,327,53,2015,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19489,7.74,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,4-koma manga,Finished Airing,63.0,14295,1072,4,25,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19585,6.54,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,16805,570,2,17,2013,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19587,6.43,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Movie,Manga,Finished Airing,1.0,3724,42551,84,2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19613,7.8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Unknown,Finished Airing,1.0,6621,11009,7,49,2014,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19645,7.49,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
TV,Manga,Finished Airing,25.0,927,284152,1383,22,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19647,8.61,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,13.0,1275,206281,273,24,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19685,6.35,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,15993,679,2,27,2013,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19687,6.44,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Original,Finished Airing,10.0,1298,202301,2024,25,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19703,7.69,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,16546,601,0,18,1994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19731,6.09,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Music,Finished Airing,32.0,14829,926,1,5,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19755,5.24,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,1015,262141,346,24,2014,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19769,5.95,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,12.0,1102,240631,1523,25,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19775,7.63,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Movie,Original,Finished Airing,1.0,16016,674,0,28,2014,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19781,6.58,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,Light novel,Finished Airing,12.0,19,2495508,48188,23,2014,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19815,8.05,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Card game,Finished Airing,49.0,11253,2593,4,23,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19825,6.53,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,Manga,Finished Airing,36.0,14400,1043,0,23,1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19831,6.17,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
